user_id,book_id,ten_sach,the_loai,final_score
306,56,The Power of Habit,Fantasy,0.8473333333333334
306,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
306,12,The Hobbit,Fantasy,0.8167777777777778
306,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
307,44,Sức Mạnh Hiện Tại,Business,0.8589018898727987
307,59,Make Your Bed,Business,0.8463333333333333
307,85,Continuous Discovery,Business,0.8222222222222222
307,21,Rich Dad Poor Dad,Business,0.8093333333333332
307,66,Sách Trắng Tài Chính,Business,0.8051111111111112
308,43,Tư Duy Nhanh Chậm,Manga,0.947283390411043
308,93,Toyota Way,Manga,0.8617507915516684
308,28,Gone Girl,Manga,0.8038888888888889
308,3,Sapiens,Manga,0.802888888888889
308,99,Bức Thư Gửi Em,Manga,0.7807777777777778
309,40,Great Expectations,Self-help,0.8816468154338305
309,88,Và Núi Vang Vọng,Self-help,0.847638670430997
309,29,The Girl on the Train,Self-help,0.8444444444444444
309,98,Tôi Thấy Hoa Vàng,Self-help,0.8430813342618567
309,64,Lão Hạc,Self-help,0.8394613410799672
310,8,Naruto,Classic,0.8888944220479069
310,18,Số Đỏ,Classic,0.8555555555555555
310,72,Demon Slayer,Classic,0.8505426921342701
310,50,Germinal,Classic,0.8090128634212854
310,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
311,59,Make Your Bed,Business,0.8463333333333333
311,60,Can't Hurt Me,Business,0.8265552705114239
311,85,Continuous Discovery,Business,0.8222222222222222
311,21,Rich Dad Poor Dad,Business,0.8093333333333332
311,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
312,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
312,83,Hooked,Literature,0.807
312,39,Wuthering Heights,Literature,0.8065555555555555
312,81,The Lean Startup,Literature,0.8051111111111112
312,49,Madame Bovary,Literature,0.8018888888888889
313,29,The Girl on the Train,Self-help,0.8444444444444444
313,40,Great Expectations,Self-help,0.8416666666666667
313,88,Và Núi Vang Vọng,Self-help,0.8251872540513253
313,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
313,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
314,59,Make Your Bed,Business,0.8463333333333333
314,92,The Goal,Business,0.8228783701930981
314,85,Continuous Discovery,Business,0.8222222222222222
314,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
314,66,Sách Trắng Tài Chính,Business,0.8051111111111112
315,35,Tipping Point,Business,0.8551111111111112
315,59,Make Your Bed,Business,0.8463333333333333
315,85,Continuous Discovery,Business,0.8222222222222222
315,21,Rich Dad Poor Dad,Business,0.8093333333333332
315,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
316,84,Inspired,Fantasy,0.863
316,56,The Power of Habit,Fantasy,0.8473333333333334
316,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
316,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
316,12,The Hobbit,Fantasy,0.8167777777777778
317,59,Make Your Bed,Business,0.8463333333333333
317,85,Continuous Discovery,Business,0.8222222222222222
317,21,Rich Dad Poor Dad,Business,0.8093333333333332
317,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
317,66,Sách Trắng Tài Chính,Business,0.8051111111111112
318,29,The Girl on the Train,Self-help,0.8444444444444444
318,58,Essentialism,Self-help,0.8144444444444445
318,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
318,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
318,6,Doraemon,Self-help,0.8001111111111112
319,56,The Power of Habit,Fantasy,0.8473333333333334
319,73,My Hero Academia,Fantasy,0.832888888888889
319,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
319,12,The Hobbit,Fantasy,0.8167777777777778
319,94,Measure What Matters,Fantasy,0.7858888888888889
320,29,The Girl on the Train,Self-help,0.9444444444444444
320,58,Essentialism,Self-help,0.9144218974257485
320,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8906326475915378
320,40,Great Expectations,Self-help,0.8416666666666667
320,64,Lão Hạc,Self-help,0.8194298295565744
321,97,Mắt Biếc,Business,0.8418412471504731
321,85,Continuous Discovery,Business,0.8222222222222222
321,21,Rich Dad Poor Dad,Business,0.8093333333333332
321,66,Sách Trắng Tài Chính,Business,0.8051111111111112
321,54,Ficciones,Business,0.7954444444444444
322,56,The Power of Habit,Fantasy,0.8473333333333334
322,73,My Hero Academia,Fantasy,0.832888888888889
322,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
322,12,The Hobbit,Fantasy,0.8167777777777778
322,94,Measure What Matters,Fantasy,0.7858888888888889
323,59,Make Your Bed,Business,0.8463333333333333
323,85,Continuous Discovery,Business,0.8222222222222222
323,21,Rich Dad Poor Dad,Business,0.8093333333333332
323,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
323,66,Sách Trắng Tài Chính,Business,0.8051111111111112
324,29,The Girl on the Train,Self-help,0.8444444444444444
324,40,Great Expectations,Self-help,0.8416666666666667
324,58,Essentialism,Self-help,0.8144444444444445
324,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
324,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
325,43,Tư Duy Nhanh Chậm,Manga,0.8473333333333334
325,38,Jane Eyre,Manga,0.820888888888889
325,28,Gone Girl,Manga,0.8038888888888889
325,3,Sapiens,Manga,0.802888888888889
325,93,Toyota Way,Manga,0.7867777777777778
326,59,Make Your Bed,Business,0.8463333333333333
326,85,Continuous Discovery,Business,0.8222222222222222
326,66,Sách Trắng Tài Chính,Business,0.8051111111111112
326,97,Mắt Biếc,Business,0.8043333333333333
326,54,Ficciones,Business,0.7954444444444444
327,59,Make Your Bed,Business,0.8749016958669923
327,66,Sách Trắng Tài Chính,Business,0.8479732655795814
327,35,Tipping Point,Business,0.8379615718198175
327,85,Continuous Discovery,Business,0.8222222222222222
327,21,Rich Dad Poor Dad,Business,0.8093333333333332
328,66,Sách Trắng Tài Chính,Business,0.9050679413468646
328,59,Make Your Bed,Business,0.8463333333333333
328,85,Continuous Discovery,Business,0.8222222222222222
328,21,Rich Dad Poor Dad,Business,0.8093333333333332
328,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
329,68,Bitcoin & Blockchain,Fantasy,0.8764768362193199
329,65,Bỉ Vỏ,Fantasy,0.847885775414313
329,56,The Power of Habit,Fantasy,0.8473333333333334
329,73,My Hero Academia,Fantasy,0.832888888888889
329,12,The Hobbit,Fantasy,0.8167777777777778
330,59,Make Your Bed,Business,0.8463333333333333
330,85,Continuous Discovery,Business,0.8222222222222222
330,21,Rich Dad Poor Dad,Business,0.8093333333333332
330,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
330,66,Sách Trắng Tài Chính,Business,0.8051111111111112
331,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
331,18,Số Đỏ,Classic,0.8555555555555555
331,8,Naruto,Classic,0.8388888888888888
331,24,Good to Great,Classic,0.8245555555555556
331,72,Demon Slayer,Classic,0.783888888888889
332,40,Great Expectations,Self-help,0.8416666666666667
332,58,Essentialism,Self-help,0.8144444444444445
332,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
332,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
332,6,Doraemon,Self-help,0.8001111111111112
333,59,Make Your Bed,Business,0.8463333333333333
333,85,Continuous Discovery,Business,0.8222222222222222
333,21,Rich Dad Poor Dad,Business,0.8093333333333332
333,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
333,97,Mắt Biếc,Business,0.8043333333333333
334,18,Số Đỏ,Classic,0.45555555555555555
334,76,Bố Già,Romance,0.4495555555555556
334,56,The Power of Habit,Fantasy,0.44733333333333336
334,43,Tư Duy Nhanh Chậm,Manga,0.44733333333333336
334,59,Make Your Bed,Business,0.4463333333333333
335,59,Make Your Bed,Business,0.8463333333333333
335,85,Continuous Discovery,Business,0.8222222222222222
335,21,Rich Dad Poor Dad,Business,0.8093333333333332
335,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
335,66,Sách Trắng Tài Chính,Business,0.8051111111111112
336,29,The Girl on the Train,Self-help,0.8444444444444444
336,64,Lão Hạc,Self-help,0.8344444444444445
336,58,Essentialism,Self-help,0.8144444444444445
336,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
336,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
337,85,Continuous Discovery,Business,0.8222222222222222
337,21,Rich Dad Poor Dad,Business,0.8093333333333332
337,66,Sách Trắng Tài Chính,Business,0.8051111111111112
337,54,Ficciones,Business,0.7954444444444444
337,35,Tipping Point,Business,0.7951111111111111
338,29,The Girl on the Train,Self-help,0.8444444444444444
338,40,Great Expectations,Self-help,0.8416666666666667
338,58,Essentialism,Self-help,0.8144444444444445
338,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
338,91,Thinking in Systems,Self-help,0.8016311175355259
339,59,Make Your Bed,Business,0.8463333333333333
339,11,Harry Potter,Business,0.8422197447998337
339,85,Continuous Discovery,Business,0.8222222222222222
339,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
339,66,Sách Trắng Tài Chính,Business,0.8051111111111112
340,59,Make Your Bed,Business,0.9463333333333332
340,85,Continuous Discovery,Business,0.8222222222222222
340,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
340,66,Sách Trắng Tài Chính,Business,0.8051111111111112
340,97,Mắt Biếc,Business,0.8043333333333333
341,29,The Girl on the Train,Self-help,0.8444444444444444
341,40,Great Expectations,Self-help,0.8416666666666667
341,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
341,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
341,6,Doraemon,Self-help,0.8001111111111112
342,29,The Girl on the Train,Self-help,0.8444444444444444
342,40,Great Expectations,Self-help,0.8416666666666667
342,58,Essentialism,Self-help,0.8144444444444445
342,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
342,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
343,85,Continuous Discovery,Business,0.8222222222222222
343,60,Can't Hurt Me,Business,0.8115481003935034
343,21,Rich Dad Poor Dad,Business,0.8093333333333332
343,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
343,66,Sách Trắng Tài Chính,Business,0.8051111111111112
344,59,Make Your Bed,Business,0.8463333333333333
344,5,Think and Grow Rich,Business,0.8232526600892583
344,85,Continuous Discovery,Business,0.8222222222222222
344,21,Rich Dad Poor Dad,Business,0.8093333333333332
344,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
345,44,Sức Mạnh Hiện Tại,Business,0.8688933316305614
345,59,Make Your Bed,Business,0.8463333333333333
345,85,Continuous Discovery,Business,0.8222222222222222
345,21,Rich Dad Poor Dad,Business,0.8093333333333332
345,66,Sách Trắng Tài Chính,Business,0.8051111111111112
346,59,Make Your Bed,Business,0.8463333333333333
346,21,Rich Dad Poor Dad,Business,0.8343460097198842
346,85,Continuous Discovery,Business,0.8222222222222222
346,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
346,66,Sách Trắng Tài Chính,Business,0.8051111111111112
347,18,Số Đỏ,Classic,0.8555555555555555
347,8,Naruto,Classic,0.8388888888888888
347,31,Lịch Sử Loài Người,Classic,0.808888888888889
347,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
347,37,Pride and Prejudice,Classic,0.754
348,58,Essentialism,Self-help,0.8144444444444445
348,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
348,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
348,6,Doraemon,Self-help,0.8001111111111112
348,64,Lão Hạc,Self-help,0.7969440027920283
349,12,The Hobbit,Fantasy,0.9167777777777778
349,17,Quê Hương Tuổi Thơ,Fantasy,0.8924453373008379
349,56,The Power of Habit,Fantasy,0.8473333333333334
349,73,My Hero Academia,Fantasy,0.832888888888889
349,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
350,29,The Girl on the Train,Self-help,0.8444444444444444
350,40,Great Expectations,Self-help,0.8416666666666667
350,58,Essentialism,Self-help,0.8144444444444445
350,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
350,20,Đất Rừng Phương Nam,Self-help,0.8046674230077436
351,59,Make Your Bed,Business,0.8463333333333333
351,85,Continuous Discovery,Business,0.8222222222222222
351,21,Rich Dad Poor Dad,Business,0.8093333333333332
351,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
351,66,Sách Trắng Tài Chính,Business,0.8051111111111112
352,3,Sapiens,Manga,0.8600759271198632
352,93,Toyota Way,Manga,0.7867777777777778
352,80,Trại Hoa Vàng,Manga,0.7844444444444445
352,99,Bức Thư Gửi Em,Manga,0.7807777777777778
352,181,Sách AI 80,Manga,0.7255333333333333
353,17,Quê Hương Tuổi Thơ,Fantasy,0.869945021931751
353,56,The Power of Habit,Fantasy,0.8473333333333334
353,73,My Hero Academia,Fantasy,0.832888888888889
353,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
353,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
354,59,Make Your Bed,Business,0.9034664789627331
354,66,Sách Trắng Tài Chính,Business,0.8479764981227235
354,54,Ficciones,Business,0.8382943036664943
354,85,Continuous Discovery,Business,0.8222222222222222
354,21,Rich Dad Poor Dad,Business,0.8093333333333332
355,40,Great Expectations,Self-help,0.8987953992889544
355,29,The Girl on the Train,Self-help,0.8872958524304865
355,88,Và Núi Vang Vọng,Self-help,0.83053175456663
355,64,Lão Hạc,Self-help,0.8165796550925005
355,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
356,17,Quê Hương Tuổi Thơ,Fantasy,0.8752978171543293
356,73,My Hero Academia,Fantasy,0.832888888888889
356,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
356,12,The Hobbit,Fantasy,0.8167777777777778
356,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
357,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8814444444444445
357,29,The Girl on the Train,Self-help,0.8444444444444444
357,40,Great Expectations,Self-help,0.8416666666666667
357,58,Essentialism,Self-help,0.8144444444444445
357,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
358,65,Bỉ Vỏ,Fantasy,0.8812222222222222
358,56,The Power of Habit,Fantasy,0.8473333333333334
358,73,My Hero Academia,Fantasy,0.832888888888889
358,12,The Hobbit,Fantasy,0.8167777777777778
358,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
359,59,Make Your Bed,Business,0.8463333333333333
359,85,Continuous Discovery,Business,0.8222222222222222
359,21,Rich Dad Poor Dad,Business,0.8093333333333332
359,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
359,97,Mắt Biếc,Business,0.8043333333333333
360,59,Make Your Bed,Business,0.8463333333333333
360,5,Think and Grow Rich,Business,0.8232310260291864
360,85,Continuous Discovery,Business,0.8222222222222222
360,21,Rich Dad Poor Dad,Business,0.8093333333333332
360,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
361,98,Tôi Thấy Hoa Vàng,Self-help,0.8831111111111111
361,29,The Girl on the Train,Self-help,0.8444444444444444
361,40,Great Expectations,Self-help,0.8416666666666667
361,58,Essentialism,Self-help,0.8144444444444445
361,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
362,59,Make Your Bed,Business,0.8463333333333333
362,85,Continuous Discovery,Business,0.8222222222222222
362,60,Can't Hurt Me,Business,0.8115586629273936
362,21,Rich Dad Poor Dad,Business,0.8093333333333332
362,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
363,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
363,34,Outliers,Literature,0.8112222222222223
363,81,The Lean Startup,Literature,0.8051111111111112
363,49,Madame Bovary,Literature,0.8018888888888889
363,79,Điểm Hẹn,Literature,0.7913257267538587
364,66,Sách Trắng Tài Chính,Business,0.8551093592112118
364,59,Make Your Bed,Business,0.8463333333333333
364,85,Continuous Discovery,Business,0.8222222222222222
364,21,Rich Dad Poor Dad,Business,0.8093333333333332
364,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
365,29,The Girl on the Train,Self-help,0.8444444444444444
365,40,Great Expectations,Self-help,0.8416666666666667
365,58,Essentialism,Self-help,0.8144444444444445
365,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
365,6,Doraemon,Self-help,0.8001111111111112
366,52,Tình Yêu Thời Thổ Tả,Classic,0.8805282624862325
366,8,Naruto,Classic,0.8388888888888888
366,24,Good to Great,Classic,0.8245555555555556
366,31,Lịch Sử Loài Người,Classic,0.808888888888889
366,72,Demon Slayer,Classic,0.783888888888889
367,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
367,34,Outliers,Literature,0.8112222222222223
367,83,Hooked,Literature,0.807
367,39,Wuthering Heights,Literature,0.8065555555555555
367,81,The Lean Startup,Literature,0.8051111111111112
368,66,Sách Trắng Tài Chính,Business,0.8651066938595682
368,59,Make Your Bed,Business,0.8463333333333333
368,85,Continuous Discovery,Business,0.8222222222222222
368,21,Rich Dad Poor Dad,Business,0.8093333333333332
368,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
369,12,The Hobbit,Fantasy,0.8967856425453471
369,73,My Hero Academia,Fantasy,0.832888888888889
369,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
369,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
369,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
370,21,Rich Dad Poor Dad,Business,0.9093333333333332
370,59,Make Your Bed,Business,0.8463333333333333
370,60,Can't Hurt Me,Business,0.8265075730396672
370,85,Continuous Discovery,Business,0.8222222222222222
370,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
371,30,Big Little Lies,History,0.8190000000000001
371,134,Sách AI 33,History,0.8047333333333333
371,7,One Piece,History,0.8046666666666666
371,78,Thiên Thần Và Ác Quỷ,History,0.8001111111111112
371,14,Dune,History,0.7816666666666667
372,18,Số Đỏ,Classic,0.45555555555555555
372,76,Bố Già,Romance,0.4495555555555556
372,56,The Power of Habit,Fantasy,0.44733333333333336
372,43,Tư Duy Nhanh Chậm,Manga,0.44733333333333336
372,59,Make Your Bed,Business,0.4463333333333333
373,17,Quê Hương Tuổi Thơ,Fantasy,0.8752995709518355
373,68,Bitcoin & Blockchain,Fantasy,0.8692999166720993
373,56,The Power of Habit,Fantasy,0.8473333333333334
373,73,My Hero Academia,Fantasy,0.832888888888889
373,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
374,59,Make Your Bed,Business,0.8463333333333333
374,85,Continuous Discovery,Business,0.8222222222222222
374,60,Can't Hurt Me,Business,0.8115453667070954
374,21,Rich Dad Poor Dad,Business,0.8093333333333332
374,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
375,59,Make Your Bed,Business,0.8907740123698923
375,97,Mắt Biếc,Business,0.8487698322724778
375,48,Những Người Khốn Khổ,Business,0.8334397376845877
375,21,Rich Dad Poor Dad,Business,0.8093333333333332
375,66,Sách Trắng Tài Chính,Business,0.8051111111111112
376,59,Make Your Bed,Business,0.8463333333333333
376,85,Continuous Discovery,Business,0.8222222222222222
376,21,Rich Dad Poor Dad,Business,0.8093333333333332
376,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
376,66,Sách Trắng Tài Chính,Business,0.8051111111111112
377,51,Trăm Năm Cô Đơn,Literature,0.897648402694359
377,81,The Lean Startup,Literature,0.8451179102122461
377,34,Outliers,Literature,0.8112222222222223
377,83,Hooked,Literature,0.807
377,49,Madame Bovary,Literature,0.8018888888888889
378,29,The Girl on the Train,Self-help,0.8444444444444444
378,58,Essentialism,Self-help,0.8144444444444445
378,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
378,6,Doraemon,Self-help,0.8001111111111112
378,100,Cô Đơn Trên Đại Dương,Self-help,0.7802222222222223
379,59,Make Your Bed,Business,0.8463333333333333
379,85,Continuous Discovery,Business,0.8222222222222222
379,21,Rich Dad Poor Dad,Business,0.8093333333333332
379,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
379,66,Sách Trắng Tài Chính,Business,0.8051111111111112
380,17,Quê Hương Tuổi Thơ,Fantasy,0.9074256887138278
380,27,Agatha Christie Collection,Fantasy,0.8572222222222222
380,56,The Power of Habit,Fantasy,0.8473333333333334
380,73,My Hero Academia,Fantasy,0.832888888888889
380,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
381,29,The Girl on the Train,Self-help,0.8444444444444444
381,98,Tôi Thấy Hoa Vàng,Self-help,0.8431276540206316
381,40,Great Expectations,Self-help,0.8416666666666667
381,64,Lão Hạc,Self-help,0.8393956511765817
381,58,Essentialism,Self-help,0.8144444444444445
382,29,The Girl on the Train,Self-help,0.8444444444444444
382,40,Great Expectations,Self-help,0.8416666666666667
382,58,Essentialism,Self-help,0.8144444444444445
382,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
382,20,Đất Rừng Phương Nam,Self-help,0.8046622743364324
383,59,Make Your Bed,Business,0.8463333333333333
383,85,Continuous Discovery,Business,0.8222222222222222
383,21,Rich Dad Poor Dad,Business,0.8093333333333332
383,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
383,66,Sách Trắng Tài Chính,Business,0.8051111111111112
384,59,Make Your Bed,Business,0.8463333333333333
384,85,Continuous Discovery,Business,0.8222222222222222
384,60,Can't Hurt Me,Business,0.8115001655209964
384,21,Rich Dad Poor Dad,Business,0.8093333333333332
384,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
385,56,The Power of Habit,Fantasy,0.8848314596459821
385,68,Bitcoin & Blockchain,Fantasy,0.8639430270400715
385,73,My Hero Academia,Fantasy,0.832888888888889
385,12,The Hobbit,Fantasy,0.8167777777777778
385,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
386,29,The Girl on the Train,Self-help,0.8444444444444444
386,40,Great Expectations,Self-help,0.8416666666666667
386,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
386,89,Biển Rộng,Self-help,0.8105170990934222
386,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
387,59,Make Your Bed,Business,0.8463333333333333
387,35,Tipping Point,Business,0.828428195609481
387,85,Continuous Discovery,Business,0.8222222222222222
387,21,Rich Dad Poor Dad,Business,0.8093333333333332
387,66,Sách Trắng Tài Chính,Business,0.8051111111111112
388,76,Bố Già,Romance,0.8495555555555556
388,13,Foundation,Romance,0.8315555555555555
388,41,Kỹ Năng Giao Tiếp,Romance,0.790888888888889
388,9,Dragon Ball,Romance,0.7493333333333333
388,191,Sách AI 90,Romance,0.7193777777777778
389,29,The Girl on the Train,Self-help,0.8444444444444444
389,40,Great Expectations,Self-help,0.8416666666666667
389,58,Essentialism,Self-help,0.8144444444444445
389,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
389,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
390,44,Sức Mạnh Hiện Tại,Business,0.8888760803383114
390,59,Make Your Bed,Business,0.8863269290580444
390,35,Tipping Point,Business,0.8551533251040581
390,74,Jujutsu Kaisen,Business,0.8335555555555555
390,21,Rich Dad Poor Dad,Business,0.8093333333333332
391,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
391,8,Naruto,Classic,0.8388888888888888
391,24,Good to Great,Classic,0.8245555555555556
391,31,Lịch Sử Loài Người,Classic,0.808888888888889
391,72,Demon Slayer,Classic,0.783888888888889
392,66,Sách Trắng Tài Chính,Business,0.8426296308422688
392,85,Continuous Discovery,Business,0.8222222222222222
392,21,Rich Dad Poor Dad,Business,0.8093333333333332
392,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
392,97,Mắt Biếc,Business,0.8043333333333333
393,17,Quê Hương Tuổi Thơ,Fantasy,0.9124444444444444
393,68,Bitcoin & Blockchain,Fantasy,0.8864450207617446
393,84,Inspired,Fantasy,0.8630334938034183
393,56,The Power of Habit,Fantasy,0.8473333333333334
393,94,Measure What Matters,Fantasy,0.8458888888888889
394,85,Continuous Discovery,Business,0.8222222222222222
394,21,Rich Dad Poor Dad,Business,0.8093333333333332
394,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
394,66,Sách Trắng Tài Chính,Business,0.8051111111111112
394,97,Mắt Biếc,Business,0.8043333333333333
395,18,Số Đỏ,Classic,0.45555555555555555
395,76,Bố Già,Romance,0.4495555555555556
395,56,The Power of Habit,Fantasy,0.44733333333333336
395,43,Tư Duy Nhanh Chậm,Manga,0.44733333333333336
395,59,Make Your Bed,Business,0.4463333333333333
396,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
396,8,Naruto,Classic,0.8388888888888888
396,24,Good to Great,Classic,0.8245555555555556
396,31,Lịch Sử Loài Người,Classic,0.808888888888889
396,72,Demon Slayer,Classic,0.783888888888889
397,59,Make Your Bed,Business,0.8463333333333333
397,85,Continuous Discovery,Business,0.8222222222222222
397,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
397,66,Sách Trắng Tài Chính,Business,0.8051111111111112
397,97,Mắt Biếc,Business,0.8043333333333333
398,40,Great Expectations,Self-help,0.9416666666666667
398,57,Deep Work,Self-help,0.8737707904599992
398,63,Truyện Kiều,Self-help,0.853883648400555
398,29,The Girl on the Train,Self-help,0.8444444444444444
398,58,Essentialism,Self-help,0.8144444444444445
399,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
399,18,Số Đỏ,Classic,0.8555555555555555
399,24,Good to Great,Classic,0.8245555555555556
399,31,Lịch Sử Loài Người,Classic,0.808888888888889
399,72,Demon Slayer,Classic,0.783888888888889
400,29,The Girl on the Train,Self-help,0.8444444444444444
400,40,Great Expectations,Self-help,0.8416666666666667
400,58,Essentialism,Self-help,0.8144444444444445
400,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
400,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
401,63,Truyện Kiều,Self-help,0.8788695875810807
401,29,The Girl on the Train,Self-help,0.8444444444444444
401,40,Great Expectations,Self-help,0.8416666666666667
401,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
401,6,Doraemon,Self-help,0.8001111111111112
402,29,The Girl on the Train,Self-help,0.8444444444444444
402,40,Great Expectations,Self-help,0.8416666666666667
402,88,Và Núi Vang Vọng,Self-help,0.8251687502106475
402,58,Essentialism,Self-help,0.8144444444444445
402,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
403,45,Mindset,Business,0.8664444444444445
403,59,Make Your Bed,Business,0.8463333333333333
403,85,Continuous Discovery,Business,0.8222222222222222
403,21,Rich Dad Poor Dad,Business,0.8093333333333332
403,66,Sách Trắng Tài Chính,Business,0.8051111111111112
404,17,Quê Hương Tuổi Thơ,Fantasy,0.9073950292976847
404,56,The Power of Habit,Fantasy,0.8473333333333334
404,73,My Hero Academia,Fantasy,0.832888888888889
404,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
404,12,The Hobbit,Fantasy,0.8167777777777778
405,59,Make Your Bed,Business,0.8463333333333333
405,5,Think and Grow Rich,Business,0.8232220587629768
405,21,Rich Dad Poor Dad,Business,0.8093333333333332
405,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
405,66,Sách Trắng Tài Chính,Business,0.8051111111111112
406,60,Can't Hurt Me,Business,0.839066158547853
406,85,Continuous Discovery,Business,0.8222222222222222
406,21,Rich Dad Poor Dad,Business,0.8093333333333332
